seed,val_AUROC,test_AUROC,elapsed_sec
42,0.64992784992785,0.6007462686567164,2463.4336879253387
7,0.6581529581529582,0.6163626312880045,2869.3030366897583
13,0.6506493506493507,0.6254836926478717,1967.8671939373016
